Category,Text,Prediction
ca_text,Need a new stereo? Alram or accessories for you ca - Audio Depot - Your only source for a car audio https://t.co/5caBJRdkfl #LIVE #nowplaying #listenlive,0.07583953
ca_text,"@AndroidDev I'm experiencing Bluetooth connectivity issues with my car's audio system now that I've updated to Android 8.0. Who can I provide feedback to, and could I possibly be supported on this issue? Thanks",0.97713292
ca_text,"Don't settle for bad car audio on outdated equipment. Sounds Good To Me Car Audio and Security in Tempe, Arizona near Phoenix has been serving up sweet sounds for over 25 years! Visit our showroom and learn how good your vehicle can sound: https://t.co/PTcIjq6wbn #SoundsGoodToMe https://t.co/gqyto4N4BX",0.13278596
ca_text,"oydguayana@beikrs_caraudio son los mejores en sistemas de Car Audio de la cuidad, trabajo 100% garantizado, con los est?ndar de calidad mas alto en todo el pa?s. https://t.co/fLuStiv1eL",0.99380648
ca_text,"ROCK ANTHEM A
https://t.co/AhMsg1Y7m5
Slow tempo relaxed euphoric melody by piano powerful soaring electric guitar b https://t.co/IrzADv2gTk",0.9927187
ca_text,$59.99 ? (2) Polk Audio DB572 5?7? 225w Car Audio ATV/Motorcycle/Boat Speakers + Rockmat ? Was $109.98 https://t.co/2Z3VmoVIkX,0.52137613
ca_text,Retumban bocinas en el Car Audio 2018 https://t.co/nuwl2snHZx @Zocalo_Deportes,0.2782487
ca_text,"RT @JLAudio: Introducing VXi, Our most ambitious and sophisticated project?EVER. This complete family of car amplifiers combines powerful d?",0.99602878
ca_text,ALPINE 7511 IN-DASH CASSETTE CAR AUDIO RECEIVER / STEREO https://t.co/100nDesTGZ https://t.co/junmC3djsW,0.08487521
ca_text,ARE YOU READY FOR SPRIG BREAK NATIONALS THIS WEEKEND? WE WANT TO SEE YOU THERE!!! ?? https://t.co/QHAcWJXCdH,0.64159554
ca_text,"Special $98.26,  6.2 inches Car Audio Video Multimedia Player $98.26 https://t.co/sebaCIq3dG via @trend_slam https://t.co/i3LSODG9aJ",0.00709798
ca_text,"@beikrs_caraudio son los mejores en sistemas de Car Audio de la cuidad, trabajo 100% garantizado, con los est?ndar de calidad mas alto en todo el pa?s. https://t.co/k15cs6vI3r",0.99380648
ca_text,HAPPY MONDAY!!! ?? https://t.co/Ks1vTnddXc,0.9715907
ca_text,"And this from New Zealand...

https://t.co/8lMuhR6Hvl",0.53454858
ca_text,"son los mejores en sistemas de Car Audio de la cuidad, trabajo 100% garantizado, con los est?ndar de calidad mas alto en todo el pa?s. https://t.co/mpAPMaC4nC",0.99380648
ca_text,"RT @JLAudio: Introducing VXi, Our most ambitious and sophisticated project?EVER. This complete family of car amplifiers combines powerful d?",0.99602878
ca_text,"RT @JLAudio: Introducing VXi, Our most ambitious and sophisticated project?EVER. This complete family of car amplifiers combines powerful d?",0.99602878
ca_text,"Infinity Reference, Primus, Kappa Car Speakers

20% off Infinity Reference, Primus, Kappa Car Speakers. A Complete Collection for All Your Car Audio Needs. Free Shipping and Free Returns

The post Infinity Reference, Primus, Kappa Car Speakers appeared f? https://t.co/GBl8nOvby1",0.01339385
ca_text,JVC KD-R460 Car Audio Stereo Single Din CD Receiver AM/FM tuner?w/Remote https://t.co/A17Ew63kc9,0.13742305
ca_text,"Introducing VXi, Our most ambitious and sophisticated project?EVER. This complete family of car amplifiers combines powerful digital audio technology with exceptionally clean power, and it's all controlled from an intuitive interface. Watch to learn more: https://t.co/6SWhg4zrAN",0.99705231
ca_text,im absolutely weeping at this teacher describing listening to an audio book in the car and on his bike on his walkman where the narrator actively says all the zeroes in numbers like 10 to the 40th power,0.49116546
ca_text,"Random Security Reminder:
A car's hands free feature is not designed to be used in car parks while standing.
Also, the audio is louder than you think.",0.27948579
ca_text,"Strolling into this week like....

#happymonday #freemanscarstereo #coffee #car #audio #marine? https://t.co/m5QBGxZxcR",0.06554772
ca_text,"@AxumeSamuel Two days is a long time to wait on a car audio installation, and I apologize for any disappointment. 

If I may ask, have you had a chance to speak with a store manager at that Best Buy location about this? ^Derek",0.20636235
ca_text,"Brit Rock &amp; Rock Talk Mondays from 19:00GMT listen in via the world's leading digital radio/audio app catch Dominic Forbes @rockjockuk &amp; our selections playing 24/7 &amp; 365 on your Smart Phone, Tablet, P.C. DTV &amp; in car Click on this link https://t.co/cOFUYgjhFH",0.97603613
ca_text,@Noor_Al_Yaqeen @mehdimaghribi Le liens n'est pas bon car cest un audio de cheikh oubeyd ???? ????,0.52145445
ca_text,Bruh I was watching a video and my dad got in my car rn and my Bluetooth connected to the car and I was like wtf why can?t I hear the audio and I was trippin I found out why but I bet it played a lil in the car ???,0.88588202
ca_text,"son los mejores en sistemas de Car Audio de la cuidad, trabajo 100% garantizado, con los est?ndar de calidad mas alto en todo el pa?s. https://t.co/9LJdvEthnd",0.99380648
ca_text,"J'ai ajout? une vid?o ? une playlist @YouTube?- Car Seat Headrest - ""Sober to Death"" (Official Audio) https://t.co/FrvhhUQ99h",0.58271486
ca_text,Cuando le? su nombre de usuario @Car_Chica lo primero que se vino a mi mente fue la chica car audio. Sin embargo encontr? un periodista interesante de leer.,0.05280607
ca_text,car audio,0.5973255
ca_text,"???? ????????? ?????? ??????? ??????? 
???? ???? ??? ???? ????? ?? ???? ??????? ?????? 4.3 TFT
???? ??????? ????? ?????? ??? ?????? ????? ?? ?????? ?????? 
???? ????? ???? ??? ???? 89 ???? ???? ?????? ?? 135 ???? ?? ?????? 

https://t.co/jQwTEKEby8

?????????? 0096265533838 ? https://t.co/HPv82MOzDF",0.1073475
ca_text,"RT @ePrintedBooks: The car crushed her lungs! I stood hopelessly by! Free audio ""Endearing Endurance"" true story of the Caressers life. htt?",0.94995153
ca_text,"SPACE TRAVEL
https://t.co/5DWBLvCMfI
Slow tempo sustained opening chord joined by light rhythmic sequencer floating https://t.co/PazJVXDdFO",0.98437691
ca_text,"The car crushed her lungs! I stood hopelessly by! Free audio ""Endearing Endurance"" true story of the Caressers life. https://t.co/SrgxNqdvvP https://t.co/1MyEAzET7z",0.91934305
ca_text,Jazz car audio daily by Otozone Padang https://t.co/4yTY1yE9iR,0.96676105
ca_text,@SoundXtremeMag Secrete of Pioneer car audio,0.77873367
ca_text,"@OnePlus_Support Got phone Friday. First thing it did was an OTA update. Paired with car, no problem. Since then, get in car, stereo goes from Bluetooth to ""Audio off"" after about 30 seconds of attempts to handshake. When I do get it connected, there's rarely any meta data.",0.00556994
ca_text,"Enjoy Your Music with the Best in Class Car Audio Fitting in Bolton, Manchester! https://t.co/LThqViYWCl https://t.co/gSn8owd2RA",0.87574601
ca_text,Retumban bocinas en el Car Audio 2018 - Peri?dico Z?calo,0.56967753
ca_text,"Wireless Bluetooth Receiver Adapter 3.5Mm Aux Audio Stereo For Car (Black)
More Info Order Now:- https://t.co/lU7IU5l5n0
Cash OnDelivery
Free And Fast Shipping
#CarBluetooth #BluetoothDevice https://t.co/bwGP7SUg2H",0.52645123
ca_text,"son los mejores en sistemas de Car Audio de la cuidad, trabajo 100% garantizado, con los est?ndar de calidad mas alto en todo el pa?s. https://t.co/nLC7L7UbUA",0.99380648
ca_text,"RT @Radio_20: Monthly #OnlineAudio listening is a real growing trend #rde18 
Make sure your audio works easily on any platform #VoiceAssist?",0.70076931
ca_text,"Monthly #OnlineAudio listening is a real growing trend #rde18 
Make sure your audio works easily on any platform #VoiceAssistant #SmartSpeaker #smartTV #DVB #Car @rpworldwide https://t.co/p91yX0SurV",0.7049104
ca_text,"New PYRAMID BNPS122 12""1200W Car Audio Sub Box Subwoofer Bandpass Box Subs https://t.co/bZwR5XGQTj https://t.co/IPZqq6MZrl",0.021702
ca_text,?????????!??????????????!!/Custom audio car!!: https://t.co/JWWd090vfW via @YouTube,0.58723003
ca_text,#my600lblife shady as hell for putting the audio of Benji saying he's working hard to lose weight so that David will go through with surgery while he's sitting in his car eating fast food lmaooo,0.55751312
ca_text,"@chooselovetoday It's actually an ""extension"" that you download.  If you have Firefox, you can find add-ons and extensions in the menu.  I often just take the MP3 audio off a YouTube video to listen to it in my car.  The one I use is called ""YouTube Best Video Downloader 2"", but there are others.",0.975811
ca_text,Cootree Portable Car Bluetooth 3.0 Audio Music Streaming Receiver Adapter https://t.co/wERBpOLzPC @tunguz,0.16815299
ca_text,"#PioneerCarAudio, Car #Stereo &amp; Car Radio, Best Car Audio Systems UAE    ----    https://t.co/zLd52bVqeN",0.41463259
ca_text,"@HornJipi Pourtant l'?quipe marketing Devialet a r?pondu ? toutes mes critiques argument?es sur leur page Facebook en m'expliquant que les mesures scientifiques c'est pour les nuls qui n'y connaissent rien en audio car...... ""seule l'?motion de la musique compte, pas les chiffres"" :D :D",0.09111214
ca_text,RT @_HW_Connection: Clock good memories inside your car with Honeywell Connection audio cables that transmit audio in stereo format for a s?,0.89243454
ca_text,RT @historyinflicks: i agree that we should completely abandon the thousand year old legal right of Presumption of Innocence because some r?,0.09966937
ca_text,RT @marjorieharvey0: In the following content wrote about all solution about your car audio. Read it and choose best car speakers for bass?,0.93808693
ca_text,#147 What Sites Can I See Outside of Dublin Without a Car? ? Featuring P?l ? Conghaile ? AUDIO https://t.co/KlFQERuBuA,0.35343486
ca_text,"I liked a @YouTube video https://t.co/NF0XWarxu2 Extreme Car Audio Fail &amp; FIX - 4 12"" DC Audio Level 1 Subwoofers Arrive - Unboxing",0.0110896
ca_text,"RT @C_JohnRobert: If you are going to upgrade your #CAR_Audio_System, and you are looking for Best 6x9 speakers so here is the best guide o?",0.9361285
ca_text,"RT @GyeHot: Qui?n se masturba con este video.. ( escuchen el u
Audio) https://t.co/1mbPMxTpZN",0.38474217
ca_text,Clock good memories inside your car with Honeywell Connection audio cables that transmit audio in stereo format for a sublime surround-sound experience. https://t.co/efL5rkUQVl https://t.co/R1ffRrUnTn,0.89694208
ca_text,Drop the audio to someone higher than them and sue them for doing shit to ya car . Get that money sis ?? https://t.co/UwVFVYk7mp,0.22924228
ca_text,"RT @C_JohnRobert: If you are going to upgrade your #CAR_Audio_System, and you are looking for Best 6x9 speakers so here is the best guide o?",0.9361285
ca_text,"RT @C_JohnRobert: If you are going to upgrade your #CAR_Audio_System, and you are looking for Best 6x9 speakers so here is the best guide o?",0.9361285
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,Radios/Walkie Talkies in WWII by Jill DelaPena on Prezi https://t.co/J2YpYRdXEr,0.46423569
wt_text,Walkie Talkies - India Travel Forum | https://t.co/PxDCmcPL49 https://t.co/tY8xk9BlSg,0.57854551
wt_text,RT @crowenfeels_: ?That makes you a Mills and so am I... Just don?t call me grandma. And Mills family does what heroes do best. We save peo?,0.89862347
wt_text,"Cheap Walkie Talkies, Professional Walkie Talkies for Kids | Tmart https://t.co/v0dlMhiyJs",0.24321236
wt_text,"@Uberschizo Quick ideas in terms of usability - 
1. Set up a wireless networks across the hospital and use simple hand held devices (tablets / basic smart phones) for communication 
2. One can create a simple radio network with permission from the authorities and use walkie talkies",0.94347286
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,"flash-deal &gt;BAOFENG BF - T3 Wireless Walkie Talkie ( EU Version ) 2PCS only:19.99$ https://t.co/IzRiwkZVVh
#gearbest #coupon #deal #promo #sale",0.01893995
wt_text,"flash-deal BAOFENG 999S Walkie Talkie Portable Handheld FM Radio only:19.99$ https://t.co/OuC1LA0fg3
#gearbest #coupon #deal #promo #sale",0.00833729
wt_text,Policy on the use of Pagers/Walkie Talkies https://t.co/eU943H9BiK,0.08769273
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,"Computerised stock management? Nah, let's use walkie-talkies ? The Register https://t.co/U4CgY1L3hx",0.02444326
wt_text,You and the Law: Walkie talkies with a 35-mile range? | Opinion | https://t.co/PaDtFLrHhE https://t.co/4ETBKrEGFd,0.36610022
wt_text,? retrogamingblog: Meowth and Pikachu Walkie Talkies from 1999 https://t.co/NIeIhmhGTo,0.07967249
wt_text,Policy on the use of Pagers/Walkie Talkies https://t.co/dpZqsVCxLp,0.08769273
wt_text,Radio Tecnico: How The Zetas Cartel Took Over Mexico With Walkie-Talkies | Popular Science https://t.co/1QVioc3yCW,0.49931976
wt_text,10 Best Walkie Talkies of 2015 (Worth Buying) https://t.co/XFlUwV89hp,0.94906157
wt_text,# Rechargeable Battery Packs For Walkie Talkies # https://t.co/6aqCChk4iP,0.84048504
wt_text,Cheap Walkie Talkies Online | Walkie Talkies for 2017 https://t.co/4JOrrPLlhg,0.2296032
wt_text,Installing walkie-talkies in each room of my house cause I?m sick of Lauren shouting all the fucking time,0.32060519
wt_text,"Walkie Talkies, Two-Way Radios, Radio Communication, Consumer Electronics - PicClick https://t.co/BMsqtStv0x",0.01434268
wt_text,How Walkie-talkies Work | HowStuffWorks https://t.co/I0cCBveNmb,0.3636165
wt_text,"Cheap Walkie Talkies, Professional Walkie Talkies for Kids | Tmart https://t.co/7WtmyAycoO",0.24321236
wt_text,RT @ChrisDWebster: Disney erased the blasters from the HAN SOLO posters. We are dangerously close to an E.T. style guns-to-walkie-talkies r?,0.08297033
wt_text,@docstevegallon @MDCPS @MDCPSNorth I have texted on this subject before but maybe it wasn't picked up on. Dr. Gallon it would be helpful to have walkie-talkies in each classroom in case of an emergency.  Hope it's considered. Thanks n advance.,0.1104389
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,New York Giants Fined by NFL for Walkie-Talkies - Rolling Stone https://t.co/NPKCdGVw3w,0.66273457
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,Radio Tecnico: How The Zetas Cartel Took Over Mexico With Walkie-Talkies | Popular Science https://t.co/Z5qwJtluxd,0.49931976
wt_text,10 Businesses That Benefit From Walkie Talkies | eBay https://t.co/RYlqhlO2kq,0.07856906
wt_text,# Rechargeable Battery Packs For Walkie Talkies # https://t.co/da5MLrJvGv,0.84048504
wt_text,"@Uberschizo @ViolentVeggy Walkie talkies? Work quite well for intra campus communication, several fests use them.",0.97367394
wt_text,Midland Waterproof Two Way Radios / Walkie Talkies https://t.co/Czcq0blWlP,0.00610059
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,"#GearBest 
??BAOFENG BF - T3 Wireless Walkie Talkie ( EU Version ) 2PCS 
?Cupon: MZOESTNG    (50 usos)
?Precio: 10,61?     ?Antes: 16,33? 

?https://t.co/wA6Bao8EKD https://t.co/URwXnHaxc1",0.98436099
wt_text,"WALKIE TALKIES is coming to UOL tomorrow near around 1-2 p.m

I know MIDS hain lekin shughal ke liye 10 mint nikal lena",0.78227288
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,"Secret Service walkie-talkies, Intercom Squawkers to Narco Fuzz and Florida Mafia Real Estate Speculators.",0.94126874
wt_text,Walkie talkie PMR446 use. Where you can use PMR walkie talkies in Europe https://t.co/u7rrh64M0H,0.78245497
wt_text,Zak and I are getting walkie talkies for IUPatties,0.53479195
wt_text,Shop Midland GMRS Two Way Radios Walkie Talkies https://t.co/DG4vKQ5AVa,0.05274265
wt_text,"Steven Spielberg Regrets Replacing #guns With Walkie-Talkies In ?E.T.?, Vows Not To ?Digitally Enhance? Any Other? https://t.co/IqPoiLlUzH https://t.co/uu9uM0VoOF",0.39207354
wt_text,"??  ????ENTREGA EN 48HORAS ??????#Gearbest       
??2 -  Walkietakies 
?Cupon:   MZOESTNG
?Ahora: 10,6?  ?Antes:15?

? Enlace: https://t.co/J2PfFOwT1k
??2A?OS DE GARANTIA EN ESPA?A??",0.02986863
wt_text,You and the Law: Walkie talkies with a 35-mile range? | Columnists | https://t.co/PaDtFLrHhE https://t.co/lCNPafNw5e,0.48742741
wt_text,"Get a clue, over: Cruising with walkie-talkies - Travel - Travel Tips - Well-Mannered Traveler | NBC News https://t.co/E95Tha1yLj",0.05278132
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
wt_text,"2x Walkie Talkies Baofeng - 10 tonos de llamada - VOX ?10.6? con env?o desde ESPA?A a las 15h  
?? https://t.co/OQ4fBTRfgP https://t.co/WOOjLaUtLO",0.23522122
wt_text,RT @Jarhead44: I wish we could tweet on walkie talkies.,0.27544534
